source,reason,duplicate_strategy,date,gender,level,surface,tourney_name,round,api_match_id,api_event_key,winner_api_key,winner_api_name,winner_mapping_status,winner_sackmann_key,winner_sackmann_key_original,loser_api_key,loser_api_name,loser_mapping_status,loser_sackmann_key,loser_sackmann_key_original,sackmann_match_id,canonical_match_id,mapped_winner_key,mapped_loser_key
,,,2026-05-29,men,qualifying,clay,M15 Brcko,M15 Brcko - Quarter-finals,api_tennis:12131953,12131953,men:api:51949,Nikola Djosic,auto_mapped,men:sackmann:212149,men:sackmann:212149,men:api:78188,Valentin Gonzalez-Galino,auto_mapped,men:sackmann:213228,men:sackmann:213228,,tle:1d0225fad9311843aac58259,men:sackmann:212149,men:sackmann:213228
,,,2026-05-29,men,qualifying,clay,M15 Brcko,M15 Brcko - Quarter-finals,api_tennis:12131954,12131954,men:api:941,Dusan Obradovic,auto_mapped,men:sackmann:207708,men:sackmann:207708,men:api:10228,Alen Mujakic,auto_mapped,men:sackmann:210185,men:sackmann:210185,,tle:f796083dd1552fdf16fbd305,men:sackmann:207708,men:sackmann:210185
,,,2026-05-29,men,qualifying,clay,M15 Kranjska Gora (Slovenia),M15 Kranjska Gora - Quarter-finals,api_tennis:12131955,12131955,men:api:6983,Khumoyun Sultanov,auto_mapped,men:sackmann:126939,men:sackmann:126939,men:api:2023,Alexander Weis,auto_mapped,men:sackmann:200255,men:sackmann:200255,,tle:a65f8761b961cb5f9298067d,men:sackmann:126939,men:sackmann:200255
,,,2026-05-29,men,qualifying,clay,M15 Kranjska Gora (Slovenia),M15 Kranjska Gora - Quarter-finals,api_tennis:12131956,12131956,men:api:21176,Maximilian Homberg,auto_mapped,men:sackmann:210143,men:sackmann:210143,men:api:10846,Bor Artnak,auto_mapped,men:sackmann:210107,men:sackmann:210107,,tle:1081d1deefcee3a3dfcb142e,men:sackmann:210143,men:sackmann:210107
,,,2026-05-29,men,qualifying,clay,M15 Kranjska Gora (Slovenia),M15 Kranjska Gora - Quarter-finals,api_tennis:12131957,12131957,men:api:90155,Calvin Mueller,auto_mapped,men:sackmann:209166,men:sackmann:209166,men:api:8323,Giuseppe La Vela,auto_mapped,men:sackmann:208153,men:sackmann:208153,,tle:ced7178d50904a4a62144b33,men:sackmann:209166,men:sackmann:208153
,,,2026-05-29,men,qualifying,hard,M15 Monastir 20,M15 Monastir 20 - Quarter-finals,api_tennis:12131958,12131958,men:api:14468,Yassine Dlimi,auto_mapped,men:sackmann:209120,men:sackmann:209120,men:api:1295,Fausto Tabacco,auto_mapped,men:sackmann:208285,men:sackmann:208285,,tle:abacc66198fc56994331c4cd,men:sackmann:209120,men:sackmann:208285
,,,2026-05-29,men,qualifying,hard,M15 Monastir 20,M15 Monastir 20 - Quarter-finals,api_tennis:12131959,12131959,men:api:12632,Nicolas Tepmahc,auto_mapped,men:sackmann:208168,men:sackmann:208168,men:api:793,Ryuki Matsuda,auto_mapped,men:sackmann:207987,men:sackmann:207987,,tle:93b7dbaec0be46fbd08c4d1f,men:sackmann:208168,men:sackmann:207987
,,,2026-05-29,men,qualifying,hard,M15 Monastir 20,M15 Monastir 20 - Quarter-finals,api_tennis:12131960,12131960,men:api:57826,Izan Almazan Valiente,auto_mapped,men:sackmann:212978,men:sackmann:212978,men:api:38774,Loan Lestir,auto_mapped,men:sackmann:211622,men:sackmann:211622,,tle:cd35b41ccb40759c8c720519,men:sackmann:212978,men:sackmann:211622
,,,2026-05-29,men,qualifying,hard,M15 Monastir 20,M15 Monastir 20 - Quarter-finals,api_tennis:12131961,12131961,men:api:804,Toufik Sahtali,auto_mapped,men:sackmann:200086,men:sackmann:200086,men:api:798,Aziz Dougaz,auto_mapped,men:sackmann:144826,men:sackmann:144826,,tle:343999bb5687edc8a1762181,men:sackmann:200086,men:sackmann:144826
,,,2026-05-29,men,itf,clay,M25 Carnac,M25 Carnac - Semi-finals,api_tennis:12131962,12131962,men:api:38026,Arthur Nagel,auto_mapped,men:sackmann:211621,men:sackmann:211621,men:api:1332,Maxime Chazal,auto_mapped,men:sackmann:106172,men:sackmann:106172,,tle:c1180f29c0f77d88e2f80d28,men:sackmann:211621,men:sackmann:106172
,,,2026-05-29,men,qualifying,clay,M25 Grado (Italy),M25 Grado - Quarter-finals,api_tennis:12131963,12131963,men:api:10022,Lucio Ratti,auto_mapped,men:sackmann:211636,men:sackmann:211636,men:api:69812,Pierluigi Basile,auto_mapped,men:sackmann:213003,men:sackmann:213003,,tle:8188d644c3ee5ebc60c2b239,men:sackmann:211636,men:sackmann:213003
,,,2026-05-29,men,qualifying,clay,M25 Troisdorf (Germany),M25 Troisdorf - Quarter-finals,api_tennis:12131964,12131964,men:api:27904,Marcel Zielinski,auto_mapped,men:sackmann:210505,men:sackmann:210505,men:api:1185,Matteo Martineau,auto_mapped,men:sackmann:200188,men:sackmann:200188,,tle:c89ec87f0fb78987a45dd81b,men:sackmann:210505,men:sackmann:200188
,,,2026-05-29,women,qualifying,hard,W15 Monastir 15,W15 Monastir 15 - Quarter-finals,api_tennis:12131965,12131965,women:api:68678,Anastasia Bertacchi,auto_mapped,women:sackmann:264130,women:sackmann:264130,women:api:40060,Luciana Moyano,auto_mapped,women:sackmann:237454,women:sackmann:237454,,tle:ff142107119b0a1497cd5b9d,women:sackmann:264130,women:sackmann:237454
,,,2026-05-29,women,qualifying,hard,W15 Monastir 15,W15 Monastir 15 - Quarter-finals,api_tennis:12131966,12131966,women:api:11326,Andre Lukosiute,auto_mapped,women:sackmann:221497,women:sackmann:221497,women:api:67621,Natalia Sousa Salazar,auto_mapped,women:sackmann:266455,women:sackmann:266455,,tle:0d5727210bc56fba06b898d2,women:sackmann:221497,women:sackmann:266455
,,,2026-05-29,women,qualifying,hard,W15 Monastir 15,W15 Monastir 15 - Quarter-finals,api_tennis:12131967,12131967,women:api:38007,Maria Oliver Sanchez,auto_mapped,women:sackmann:220563,women:sackmann:220563,women:api:5707,Karla Popovic,auto_mapped,women:sackmann:210500,women:sackmann:210500,,tle:7d3cf6f84cca482d1fa36dc4,women:sackmann:220563,women:sackmann:210500
,,,2026-05-29,women,qualifying,hard,W15 Monastir 15,W15 Monastir 15 - Quarter-finals,api_tennis:12131968,12131968,women:api:65065,Masha Lazarenko,auto_mapped,women:sackmann:266509,women:sackmann:266509,women:api:57057,Lena Thomas Iglesias,auto_mapped,women:sackmann:241726,women:sackmann:241726,,tle:e7f1aee275d49735b5241e8e,women:sackmann:266509,women:sackmann:241726
,,,2026-05-29,women,qualifying,clay,W15 Oliva (Spain),W15 Oliva - Quarter-finals,api_tennis:12131969,12131969,women:api:36845,Sara Dols,auto_mapped,women:sackmann:223141,women:sackmann:223141,women:api:69067,Margaux Maquet,auto_mapped,women:sackmann:220875,women:sackmann:220875,,tle:405e3a6b6b7a571230755228,women:sackmann:223141,women:sackmann:220875
,,,2026-05-29,women,qualifying,clay,W15 Oliva (Spain),W15 Oliva - Quarter-finals,api_tennis:12131970,12131970,women:api:2116,Franziska Sziedat,auto_mapped,women:sackmann:220645,women:sackmann:220645,women:api:5151,Laura Mair,auto_mapped,women:sackmann:220827,women:sackmann:220827,,tle:8492a0bcba2a66fb81902ca8,women:sackmann:220645,women:sackmann:220827
,,,2026-05-29,women,qualifying,clay,W15 Oliva (Spain),W15 Oliva - Quarter-finals,api_tennis:12131971,12131971,women:api:8545,Jenny Lim,auto_mapped,women:sackmann:247647,women:sackmann:247647,women:api:55087,Victoria Pohle,auto_mapped,women:sackmann:260433,women:sackmann:260433,,tle:0d63de50b63d1587c5a5b29f,women:sackmann:247647,women:sackmann:260433
,,,2026-05-29,women,qualifying,clay,W15 Oliva (Spain),W15 Oliva - Quarter-finals,api_tennis:12131972,12131972,women:api:62516,Cindy Langlais,auto_mapped,women:sackmann:265207,women:sackmann:265207,women:api:40561,R. Caballero Chica,auto_mapped,women:sackmann:231636,women:sackmann:231636,,tle:bfa2c9cf4a20eb57b9d12984,women:sackmann:265207,women:sackmann:231636
,,,2026-05-29,women,qualifying,clay,W75 Zaragoza (Spain),W75 Zaragoza - Quarter-finals,api_tennis:12131973,12131973,women:api:21178,Jennifer Ruggeri,auto_mapped,women:sackmann:221411,women:sackmann:221411,women:api:1117,Andrea Lazaro Garcia,auto_mapped,women:sackmann:210622,women:sackmann:210622,,tle:611edf318c628dbeeb9fb557,women:sackmann:221411,women:sackmann:210622
,,,2026-05-29,men,grand_slam,clay,French Open,Boys French Open - Final,api_tennis:12131984,12131984,men:api:89204,Agassi Rusher,auto_mapped,men:sackmann:213837,men:sackmann:213837,men:api:80016,Maxi Carrascosa Diaz,auto_mapped,men:sackmann:213759,men:sackmann:213759,,tle:f621f56f7f4e0ece3bf688b7,men:sackmann:213837,men:sackmann:213759
,,,2026-05-29,women,grand_slam,clay,French Open,Girls French Open - Final,api_tennis:12131988,12131988,women:api:95213,S. Bielinska,auto_mapped,women:sackmann:270467,women:sackmann:270467,women:api:73124,O. Traynor,auto_mapped,women:sackmann:268775,women:sackmann:268775,,tle:f489580be70aac6421028eaf,women:sackmann:270467,women:sackmann:268775
,,,2026-05-29,women,grand_slam,clay,French Open,Girls French Open - Final,api_tennis:12131989,12131989,women:api:93232,C. Hoo,auto_mapped,women:sackmann:270345,women:sackmann:270345,women:api:92881,F. De Bresser,auto_mapped,women:sackmann:270336,women:sackmann:270336,,tle:61aabad66a15fe570c64be85,women:sackmann:270345,women:sackmann:270336
,,,2026-05-29,women,qualifying,hard,"W15 Lakewood, CA","W15 Lakewood, CA - Quarter-finals",api_tennis:12132004,12132004,women:api:33954,Mayu Crossley,auto_mapped,women:sackmann:260714,women:sackmann:260714,women:api:60031,Kallista Liu,auto_mapped,women:sackmann:264180,women:sackmann:264180,,tle:eb43ea398edfea3e9bc1326e,women:sackmann:260714,women:sackmann:264180
,,,2026-05-29,women,qualifying,hard,"W15 Lakewood, CA","W15 Lakewood, CA - Quarter-finals",api_tennis:12132005,12132005,women:api:37904,Tatum Evans,auto_mapped,women:sackmann:249679,women:sackmann:249679,women:api:40739,O. Center,auto_mapped,women:sackmann:263679,women:sackmann:263679,,tle:992e65c9de8c8115913daae8,women:sackmann:249679,women:sackmann:263679
,,,2026-05-29,women,qualifying,hard,"W15 Lakewood, CA","W15 Lakewood, CA - Quarter-finals",api_tennis:12132006,12132006,women:api:1358,Anne-Christine Lutkemeyer,manual_mapped,women:sackmann:260042,women:sackmann:260042,women:api:50654,Dasha Plekhanova,auto_mapped,women:sackmann:223203,women:sackmann:223203,,tle:dd8da2e35aa894b8646cc311,women:sackmann:260042,women:sackmann:223203
,,,2026-05-29,women,qualifying,hard,"W15 Lakewood, CA","W15 Lakewood, CA - Quarter-finals",api_tennis:12132007,12132007,women:api:2225,Aoran Wang,auto_mapped,women:sackmann:270480,women:sackmann:270480,women:api:22282,Kailey Evans,auto_mapped,women:sackmann:222255,women:sackmann:222255,,tle:b4b6a0166e7bc805f607ba8e,women:sackmann:270480,women:sackmann:222255
,,,2026-05-29,men,qualifying,hard,"M15 Lakewood, CA","M15 Lakewood, CA - Quarter-finals",api_tennis:12132009,12132009,men:api:37898,Kaylan Bigun,auto_mapped,men:sackmann:210744,men:sackmann:210744,men:api:52071,Oliver Ojakaar,auto_mapped,men:sackmann:210312,men:sackmann:210312,,tle:a184412036ee478d7d9b79bd,men:sackmann:210744,men:sackmann:210312
,,,2026-05-29,men,qualifying,hard,"M15 Lakewood, CA","M15 Lakewood, CA - Quarter-finals",api_tennis:12132010,12132010,men:api:2851,Spencer Johnson,auto_mapped,men:sackmann:212958,men:sackmann:212958,men:api:85191,Theodore Dean,auto_mapped,men:sackmann:213932,men:sackmann:213932,,tle:37d002755ca8eb3162ddaa92,men:sackmann:212958,men:sackmann:213932
,,,2026-05-29,men,qualifying,hard,"M15 Lakewood, CA","M15 Lakewood, CA - Quarter-finals",api_tennis:12132011,12132011,men:api:35790,Amit Vales,auto_mapped,men:sackmann:211707,men:sackmann:211707,men:api:30786,Vit Kalina,auto_mapped,men:sackmann:212139,men:sackmann:212139,,tle:37f1c077eab95e1be8072103,men:sackmann:211707,men:sackmann:212139
,,,2026-05-29,men,qualifying,hard,"M15 Lakewood, CA","M15 Lakewood, CA - Quarter-finals",api_tennis:12132012,12132012,men:api:66957,Lucas Marionneau,auto_mapped,men:sackmann:212841,men:sackmann:212841,men:api:53791,Noah Zamora,auto_mapped,men:sackmann:212235,men:sackmann:212235,,tle:a6a6f695e6267cd921f10d5f,men:sackmann:212841,men:sackmann:212235
,,,2026-05-29,men,qualifying,clay,M15 Kranjska Gora (Slovenia),M15 Kranjska Gora - Quarter-finals,api_tennis:12132018,12132018,men:api:29633,Tito Chavez,auto_mapped,men:sackmann:214377,men:sackmann:214377,men:api:9360,Luca Staeheli,auto_mapped,men:sackmann:207664,men:sackmann:207664,,tle:d59ce1bceed23d2f088fc135,men:sackmann:214377,men:sackmann:207664
,,,2026-05-30,men,itf,hard,M15 Kayseri 2,M15 Kayseri 2 - 1/8-finals,api_tennis:12131626,12131626,men:api:55114,Vardan Manukyan,auto_mapped,men:sackmann:212499,men:sackmann:212499,men:api:28597,Henry Jefferson,auto_mapped,men:sackmann:213890,men:sackmann:213890,,tle:863445e258628eeeeaf9cc8c,men:sackmann:212499,men:sackmann:213890
,,,2026-05-30,men,itf,hard,M15 Kayseri 2,M15 Kayseri 2 - 1/8-finals,api_tennis:12131628,12131628,men:api:31252,Faleh Alhogbani Anmar,auto_mapped,men:sackmann:211653,men:sackmann:211653,men:api:11692,Naci Turker Mert,auto_mapped,men:sackmann:125833,men:sackmann:125833,,tle:aeb9f766ddadbf0e433afd87,men:sackmann:211653,men:sackmann:125833
,,,2026-05-30,women,itf,hard,"W35 Wichita, KS","W35 Wichita, KS - 1/8-finals",api_tennis:12131678,12131678,women:api:22317,Tong Wang Xin,auto_mapped,women:sackmann:252491,women:sackmann:252491,women:api:58204,Annika Penickova,auto_mapped,women:sackmann:266379,women:sackmann:266379,,tle:cb4c8f2ed275bf810195614c,women:sackmann:252491,women:sackmann:266379
,,,2026-05-30,men,qualifying,hard,Little Rock,Little Rock - Quarter-finals,api_tennis:12131769,12131769,men:api:439,Michael Mmoh,auto_mapped,men:sackmann:111581,men:sackmann:111581,men:api:3145,Bernard Tomic,auto_mapped,men:sackmann:106071,men:sackmann:106071,,tle:f2f88035f060f00ec3958c33,men:sackmann:111581,men:sackmann:106071
,,,2026-05-30,men,qualifying,hard,Little Rock,Little Rock - Quarter-finals,api_tennis:12131785,12131785,men:api:54466,Colton Smith,auto_mapped,men:sackmann:212256,men:sackmann:212256,men:api:2214,Tyler Zink,auto_mapped,men:sackmann:208342,men:sackmann:208342,,tle:6908de1b446ec18aa672e01b,men:sackmann:212256,men:sackmann:208342
,,,2026-05-30,women,grand_slam,clay,French Open,WTA French Open - 1/16-finals,api_tennis:12131807,12131807,women:api:2685,Naomi Osaka,auto_mapped,women:sackmann:211768,women:sackmann:211768,women:api:58226,Iva Jovic,auto_mapped,women:sackmann:260300,women:sackmann:260300,,tle:b2bc6aafe0a4e9b9af946823,women:sackmann:211768,women:sackmann:260300
,,,2026-05-30,men,grand_slam,clay,French Open,ATP French Open - 1/16-finals,api_tennis:12131864,12131864,men:api:2982,Alejandro Tabilo,auto_mapped,men:sackmann:126214,men:sackmann:126214,men:api:68751,Moise Kouame,auto_mapped,men:sackmann:213608,men:sackmann:213608,,tle:76416834f31ecc3a08120fb5,men:sackmann:126214,men:sackmann:213608
,,,2026-05-30,men,grand_slam,clay,French Open,ATP French Open - 1/16-finals,api_tennis:12131865,12131865,men:api:2846,Frances Tiafoe,auto_mapped,men:sackmann:126207,men:sackmann:126207,men:api:824,Jaime Faria,auto_mapped,men:sackmann:210262,men:sackmann:210262,,tle:b2e156ad23c44dcc67d5e37f,men:sackmann:126207,men:sackmann:210262
,,,2026-05-30,men,grand_slam,clay,French Open,ATP French Open - 1/16-finals,api_tennis:12131866,12131866,men:api:372,Flavio Cobolli,auto_mapped,men:sackmann:207925,men:sackmann:207925,men:api:10520,Learner Tien,auto_mapped,men:sackmann:210530,men:sackmann:210530,,tle:a0f9fb2f7165303875abcd14,men:sackmann:207925,men:sackmann:210530
,,,2026-05-30,men,grand_slam,clay,French Open,ATP French Open - 1/16-finals,api_tennis:12131867,12131867,men:api:388,Manuel Cerundolo Juan,auto_mapped,men:sackmann:207678,men:sackmann:207678,men:api:39864,Martin Landaluce,auto_mapped,men:sackmann:212021,men:sackmann:212021,,tle:fe1783b2f4ba441b9846e72e,men:sackmann:207678,men:sackmann:212021
,,,2026-05-30,men,grand_slam,clay,French Open,ATP French Open - 1/16-finals,api_tennis:12131868,12131868,men:api:2986,Zachary Svajda,auto_mapped,men:sackmann:208260,men:sackmann:208260,men:api:1104,Francisco Cerundolo,auto_mapped,men:sackmann:202103,men:sackmann:202103,,tle:6592858e2db4b4d94d9e6b98,men:sackmann:208260,men:sackmann:202103
,,,2026-05-30,women,grand_slam,clay,French Open,WTA French Open - 1/16-finals,api_tennis:12131869,12131869,women:api:7403,Diana Shnaider,auto_mapped,women:sackmann:223670,women:sackmann:223670,women:api:12876,Oleksandra Oliynykova,auto_mapped,women:sackmann:220716,women:sackmann:220716,,tle:57ecd2c26bb8f89e93bcf841,women:sackmann:223670,women:sackmann:220716
,,,2026-05-30,women,grand_slam,clay,French Open,WTA French Open - 1/16-finals,api_tennis:12131870,12131870,women:api:1434,Maja Chwalinska,auto_mapped,women:sackmann:216081,women:sackmann:216081,women:api:2076,Maria Sakkari,auto_mapped,women:sackmann:206289,women:sackmann:206289,,tle:8bc6a33f58f2d4f11f1b432d,women:sackmann:216081,women:sackmann:206289
,,,2026-05-30,women,grand_slam,clay,French Open,WTA French Open - 1/16-finals,api_tennis:12131871,12131871,women:api:1833,Diane Parry,auto_mapped,women:sackmann:220348,women:sackmann:220348,women:api:2074,Amanda Anisimova,auto_mapped,women:sackmann:216153,women:sackmann:216153,,tle:3c7be4f54b67804b803dc0d3,women:sackmann:220348,women:sackmann:216153
,,,2026-05-30,women,grand_slam,clay,French Open,WTA French Open - 1/16-finals,api_tennis:12131872,12131872,women:api:1820,Anna Kalinskaya,auto_mapped,women:sackmann:214939,women:sackmann:214939,women:api:2390,Camila Osorio,auto_mapped,women:sackmann:215785,women:sackmann:215785,,tle:992125c3d8a34944ba51459c,women:sackmann:214939,women:sackmann:215785
,,,2026-05-30,women,qualifying,hard,W15 Kayseri 2,W15 Kayseri 2 - Quarter-finals,api_tennis:12131924,12131924,women:api:73851,Deniz Dilek,auto_mapped,women:sackmann:266403,women:sackmann:266403,women:api:39124,Asylzhan Arystanbekova,auto_mapped,women:sackmann:237465,women:sackmann:237465,,tle:1826eabc7ccd89a526bd28c7,women:sackmann:266403,women:sackmann:237465
,,,2026-05-30,men,qualifying,hard,M15 Kutaisi (Georgia),M15 Kutaisi - Quarter-finals,api_tennis:12131928,12131928,men:api:7269,Vadym Ursu,auto_mapped,men:sackmann:134068,men:sackmann:134068,men:api:37988,Leonardo Rossi,auto_mapped,men:sackmann:210223,men:sackmann:210223,,tle:cea1a5972af5c5f0cb1b0158,men:sackmann:134068,men:sackmann:210223
,,,2026-05-30,men,qualifying,hard,M15 Kutaisi (Georgia),M15 Kutaisi - Quarter-finals,api_tennis:12131929,12131929,men:api:10541,Yanki Erel,auto_mapped,men:sackmann:207129,men:sackmann:207129,men:api:13986,Daniil Ostapenkov,auto_mapped,men:sackmann:209867,men:sackmann:209867,,tle:f428f0b1b8daf8483069465b,men:sackmann:207129,men:sackmann:209867
,,,2026-05-30,women,grand_slam,clay,French Open,WTA French Open - 1/16-finals,api_tennis:12131990,12131990,women:api:1989,Aryna Sabalenka,auto_mapped,women:sackmann:214544,women:sackmann:214544,women:api:1990,Daria Kasatkina,auto_mapped,women:sackmann:214082,women:sackmann:214082,,tle:60e6bd75bb419469dcec2b3a,women:sackmann:214544,women:sackmann:214082
,,,2026-05-30,men,grand_slam,clay,French Open,ATP French Open - 1/16-finals,api_tennis:12131999,12131999,men:api:2844,Matteo Berrettini,auto_mapped,men:sackmann:126610,men:sackmann:126610,men:api:2084,Francisco Comesana,auto_mapped,men:sackmann:207681,men:sackmann:207681,,tle:d24d0e69705f469d1dbde545,men:sackmann:126610,men:sackmann:207681
,,,2026-05-30,men,grand_slam,clay,French Open,ATP French Open - 1/16-finals,api_tennis:12132000,12132000,men:api:2073,Felix Auger-Aliassime,auto_mapped,men:sackmann:200000,men:sackmann:200000,men:api:2838,Brandon Nakashima,auto_mapped,men:sackmann:206909,men:sackmann:206909,,tle:2d71f3a8fa8dc42266aaa619,men:sackmann:200000,men:sackmann:206909
,,,2026-05-30,women,grand_slam,clay,French Open,WTA French Open - 1/16-finals,api_tennis:12132001,12132001,women:api:2692,Madison Keys,auto_mapped,women:sackmann:201619,women:sackmann:201619,women:api:9527,Victoria Mboko,auto_mapped,women:sackmann:239475,women:sackmann:239475,,tle:3a2b308e0dd4495e2a280ab2,women:sackmann:201619,women:sackmann:239475
,,,2026-05-30,women,grand_slam,clay,French Open,WTA French Open - 1/16-finals,api_tennis:12132002,12132002,women:api:457,Anastasia Potapova,auto_mapped,women:sackmann:215713,women:sackmann:215713,women:api:2176,Coco Gauff,auto_mapped,women:sackmann:221103,women:sackmann:221103,,tle:f9db6949c8537062375b63a3,women:sackmann:215713,women:sackmann:221103
,,,2026-05-30,men,grand_slam,clay,French Open,ATP French Open - 1/16-finals,api_tennis:12132003,12132003,men:api:1192,Matteo Arnaldi,auto_mapped,men:sackmann:208286,men:sackmann:208286,men:api:825,Raphael Collignon,auto_mapped,men:sackmann:209920,men:sackmann:209920,,tle:745fdcafd813a43bc6dcb10e,men:sackmann:208286,men:sackmann:209920
,,,2026-05-30,men,qualifying,hard,M15 Kayseri 2,M15 Kayseri 2 - Quarter-finals,api_tennis:12132017,12132017,men:api:2222,Romain Faucon,auto_mapped,men:sackmann:209940,men:sackmann:209940,men:api:72780,Goran Verwerft Lars,auto_mapped,men:sackmann:213121,men:sackmann:213121,,tle:34891dca72f31c709f42a801,men:sackmann:209940,men:sackmann:213121
,,,2026-05-30,men,qualifying,hard,Centurion (South Africa) - Qualification,Centurion - Semi-finals,api_tennis:12132019,12132019,men:api:627,Giles Hussey,auto_mapped,men:sackmann:208144,men:sackmann:208144,men:api:11110,Eliakim Coulibaly,auto_mapped,men:sackmann:209131,men:sackmann:209131,,tle:0ec572ac06f2d63bfe3917f1,men:sackmann:208144,men:sackmann:209131
,,,2026-05-30,men,challenger,hard,Chisinau,Chisinau - Semi-finals,api_tennis:12132020,12132020,men:api:972,Cezar Cretu,auto_mapped,men:sackmann:206470,men:sackmann:206470,men:api:363,Radu Albot,auto_mapped,men:sackmann:105430,men:sackmann:105430,,tle:dfc30a067664c0769c6909ea,men:sackmann:206470,men:sackmann:105430
,,,2026-05-30,men,itf,hard,M15 Gimcheon 2,M15 Gimcheon 2 - Semi-finals,api_tennis:12132021,12132021,men:api:1258,Matthew Dellavedova,auto_mapped,men:sackmann:202354,men:sackmann:202354,men:api:60067,Alan Magadan,auto_mapped,men:sackmann:209246,men:sackmann:209246,,tle:49488874309f1a6f77d82704,men:sackmann:202354,men:sackmann:209246
,,,2026-05-30,men,itf,clay,M15 Karuizawa,M15 Karuizawa - Semi-finals,api_tennis:12132023,12132023,men:api:7078,Jake Delaney,auto_mapped,men:sackmann:117359,men:sackmann:117359,men:api:78931,Hiromasa Koyama,auto_mapped,men:sackmann:213043,men:sackmann:213043,,tle:219230e6810e9d3cb72d62b4,men:sackmann:117359,men:sackmann:213043
,,,2026-05-30,men,itf,clay,M15 Karuizawa,M15 Karuizawa - Semi-finals,api_tennis:12132024,12132024,men:api:578,Evan Zhu,auto_mapped,men:sackmann:200632,men:sackmann:200632,men:api:5213,Sora Fukuda,auto_mapped,men:sackmann:126335,men:sackmann:126335,,tle:c3a7f11b520f868c2b00f0dd,men:sackmann:200632,men:sackmann:126335
,,,2026-05-30,men,itf,hard,M15 Luan 2,M15 Luan 2 - Semi-finals,api_tennis:12132025,12132025,men:api:57378,Cheng Chen Yan,auto_mapped,men:sackmann:212460,men:sackmann:212460,men:api:5216,Shintaro Imai,auto_mapped,men:sackmann:122495,men:sackmann:122495,,tle:b9f416234bb9adc06c067ef7,men:sackmann:212460,men:sackmann:122495
,,,2026-05-30,men,itf,hard,M15 Luan 2,M15 Luan 2 - Semi-finals,api_tennis:12132026,12132026,men:api:54172,Tianhui Zhang,auto_mapped,men:sackmann:212221,men:sackmann:212221,men:api:14021,Yaojie Zeng,auto_mapped,men:sackmann:210483,men:sackmann:210483,,tle:7a44cb1f47e89be6fea1e41c,men:sackmann:212221,men:sackmann:210483
,,,2026-05-30,men,itf,clay,M25 Bol 2,M25 Bol 2 - Semi-finals,api_tennis:12132027,12132027,men:api:392,Duje Ajdukovic,auto_mapped,men:sackmann:207213,men:sackmann:207213,men:api:943,Mili Poljicak,auto_mapped,men:sackmann:209890,men:sackmann:209890,,tle:4bc2fdb3e413077b66197e4b,men:sackmann:207213,men:sackmann:209890
,,,2026-05-30,men,itf,clay,M25 Carnac,M25 Carnac - Final,api_tennis:12132028,12132028,men:api:63427,Daniel Jade,auto_mapped,men:sackmann:212711,men:sackmann:212711,men:api:38026,Arthur Nagel,auto_mapped,men:sackmann:211621,men:sackmann:211621,,tle:f5cd191eb9490fcba08568ad,men:sackmann:212711,men:sackmann:211621
,,,2026-05-30,men,itf,clay,M25 Kursumlijska Banja,M25 Kursumlijska Banja - Semi-finals,api_tennis:12132029,12132029,men:api:2101,Denis Klok,auto_mapped,men:sackmann:126723,men:sackmann:126723,men:api:749,Aristotelis Thanos,auto_mapped,men:sackmann:209362,men:sackmann:209362,,tle:0627e389b86c41c8e44af68c,men:sackmann:126723,men:sackmann:209362
,,,2026-05-30,men,itf,clay,M25 Kursumlijska Banja,M25 Kursumlijska Banja - Semi-finals,api_tennis:12132030,12132030,men:api:52072,Alexander Vasilev,auto_mapped,men:sackmann:211651,men:sackmann:211651,men:api:69974,Simeon Stankovic,auto_mapped,men:sackmann:213014,men:sackmann:213014,,tle:bb209fe6d16264cf7a32430e,men:sackmann:211651,men:sackmann:213014
,,,2026-05-30,women,itf,hard,W15 Fukui,W15 Fukui - Semi-finals,api_tennis:12132031,12132031,women:api:14313,Hiromi Abe,auto_mapped,women:sackmann:221362,women:sackmann:221362,women:api:39924,Rinko Matsuda,auto_mapped,women:sackmann:259690,women:sackmann:259690,,tle:01f6917db1b77c587effcdcc,women:sackmann:221362,women:sackmann:259690
,,,2026-05-30,women,itf,hard,W15 Fukui,W15 Fukui - Semi-finals,api_tennis:12132032,12132032,women:api:53278,Natsuki Yoshimoto,auto_mapped,women:sackmann:264144,women:sackmann:264144,women:api:76009,Sae Noguchi,auto_mapped,women:sackmann:269866,women:sackmann:269866,,tle:37426558e9c54f05b811f64a,women:sackmann:264144,women:sackmann:269866
,,,2026-05-30,women,itf,clay,W35 Bol 2,W35 Bol 2 - Semi-finals,api_tennis:12132033,12132033,women:api:170,Aurora Zantedeschi,auto_mapped,women:sackmann:215878,women:sackmann:215878,women:api:37979,Elena Korokozidi,auto_mapped,women:sackmann:222481,women:sackmann:222481,,tle:24ffb20fb5d518801981abeb,women:sackmann:215878,women:sackmann:222481
,,,2026-05-30,women,itf,hard,W35 Wuning 2 (China),W35 Wuning 2 - Semi-finals,api_tennis:12132034,12132034,women:api:118,Hina Inoue,auto_mapped,women:sackmann:222080,women:sackmann:222080,women:api:5683,JiaYi Wang,auto_mapped,women:sackmann:265692,women:sackmann:265692,,tle:0ba300a37976ba8b884888f6,women:sackmann:222080,women:sackmann:265692
