pick_id,date,time,gender,tour_level,tournament,round,match,bet,player_name,opponent_name,player_key,opponent_key,player_api_key,opponent_api_key,player_canonical_key,opponent_canonical_key,mapping_status,match_status,prediction_match_id,winner_key,loser_key,winner_name,loser_name,surface,level,picked_side_in_prediction,old_model_prob,old_implied_prob,old_edge,odds,stake,result,old_profit,old_roi,elo_prob_pick,elo_pick_prob,elo_selected_side,elo_agrees_with_old_pick,elo_implied_prob,elo_edge,elo_min_level_matches,elo_min_surface_matches,elo_eligible,elo_no_bet_reason,winner_level_matches,loser_level_matches,winner_surface_matches,loser_surface_matches,player_last10_win_rate,opponent_last10_win_rate,last10_win_rate_diff,h2h_matches,h2h_player_wins,h2h_opponent_wins,favorite_type,confidence,quality_score,best_bookmaker,market_median_odds,bookmakers_used
932c18432ef77441316c4f25b07b9c78,2026-05-14,10:35,men,challenger,Bordeaux,Bordeaux - 1/8-finals,T. Droguet - T. Atmane,T. Droguet,T. Droguet,T. Atmane,8926,13091,men:api:8926,men:api:13091,men:sackmann:208169,men:sackmann:209279,mapped,no_prediction_match,,,,,,,,,0.66,0.5181,0.1419,1.93,1.5,win,1.395,0.93,,,,,0.5181,,,,False,no_prediction_match,,,,,0.7,0.5,0.2,1,1,0,favorite,88,92.9,Betano,1.82,10
50e3b2fae21bb2ab95f956522d000541,2026-05-14,11:30,men,challenger,Zagreb,Zagreb - 1/8-finals,J. Choinski - D. E. Galan,D. E. Galan,D. E. Galan,J. Choinski,1735,5979,men:api:1735,men:api:5979,men:sackmann:123755,men:sackmann:123828,mapped,no_prediction_match,,,,,,,,,0.6,0.4425,0.1575,2.26,1.5,loss,-1.5,-1.0,,,,,0.4425,,,,False,no_prediction_match,,,,,0.6,0.3,0.3,3,1,2,underdog,88,92.9,Pncl,2.17,10
f5f847b4e51402b64931c675c869f74b,2026-05-14,16:15,women,challenger,Paris,Paris - 1/8-finals,D. Parry - C. Paquet,C. Paquet,C. Paquet,D. Parry,1142,1833,women:api:1142,women:api:1833,women:sackmann:203564,women:sackmann:220348,mapped,no_prediction_match,,,,,,,,,0.6,0.3571,0.2429,2.8,1.25,loss,-1.25,-1.0,,,,,0.3571,,,,False,no_prediction_match,,,,,0.4,0.4,0.0,5,1,4,underdog,88,90.9,Unibet,2.7,11
31fe2f18fee3bab3750e83ed84b8cccf,2026-05-14,18:00,men,challenger,Valencia,Valencia - 1/8-finals,S. Baez - P. Carreno-Busta,P. Carreno-Busta,P. Carreno-Busta,S. Baez,434,1101,men:api:434,men:api:1101,men:sackmann:105807,men:sackmann:202104,mapped,no_prediction_match,,,,,,,,,0.6,0.4484,0.1516,2.23,1.5,win,1.845,1.23,,,,,0.4484,,,,False,no_prediction_match,,,,,0.7,0.4,0.3,3,1,2,underdog,88,92.9,Pncl,2.15,10
ce54b9bbd5620866bf7a4a01cee7aae3,2026-05-14,10:00,men,itf,M15 Gaborone (Botswana),M15 Gaborone - 1/8-finals,U. Kamboj - G. Voelzke,G. Voelzke,G. Voelzke,U. Kamboj,83187,77031,men:api:83187,men:api:77031,men:sackmann:213882,men:sackmann:213648,mapped,no_prediction_match,,,,,,,,,0.5626,0.4348,0.1278,2.3,1.25,loss,-1.25,-1.0,,,,,0.4348,,,,False,no_prediction_match,,,,,0.2,0.2,0.0,0,0,0,underdog,88,86.9,Pncl,2.24,8
6512445f2bb989d159bd0df0c6df166f,2026-05-14,11:00,men,challenger,Valencia,Valencia - 1/8-finals,L. Riedi - M. Kecmanovic,L. Riedi,L. Riedi,M. Kecmanovic,1092,2848,men:api:1092,men:api:2848,men:sackmann:209857,men:sackmann:200175,mapped,no_prediction_match,,,,,,,,,0.66,0.3984,0.2616,2.51,1.25,loss,-1.25,-1.0,,,,,0.3984,,,,False,no_prediction_match,,,,,0.8,0.3,0.5,0,0,0,underdog,88,90.9,Pncl,2.37,10
03f9d425573287968ec9ed253b1c3544,2026-05-14,11:00,men,itf,M25 Louny (Czech Republic),M25 Louny - 1/8-finals,K. Filar - G. Kravchenko,K. Filar,K. Filar,G. Kravchenko,15548,2106,men:api:15548,men:api:2106,men:sackmann:212190,men:sackmann:206662,mapped,no_prediction_match,,,,,,,,,0.66,0.3704,0.2896,2.7,1.25,loss,-1.25,-1.0,,,,,0.3704,,,,False,no_prediction_match,,,,,0.4,0.3,0.1,1,1,0,underdog,88,87.9,Unibet,2.57,8
1bfa7e4e75d6e0767a9abe1458f93433,2026-05-14,12:00,women,itf,W75 Trnava 3,W75 Trnava 3 - Quarter-finals,A. Sobolieva - C. Liu,A. Sobolieva,A. Sobolieva,C. Liu,13987,509,women:api:13987,women:api:509,,women:sackmann:214906,player_unmapped:unmapped,no_prediction_match,,,,,,,,,0.66,0.3774,0.2826,2.65,1.25,loss,-1.25,-1.0,,,,,0.3774,,,,False,no_prediction_match,,,,,0.8,0.6,0.2,0,0,0,underdog,88,86.4,Pncl,2.56,7
bdf28f7842be175890e86f629fac7faf,2026-05-14,12:00,men,challenger,Tunis,Tunis - Quarter-finals,D. Blanch - J. Clarke,D. Blanch,D. Blanch,J. Clarke,1314,1739,men:api:1314,men:api:1739,men:sackmann:209898,men:sackmann:126652,mapped,no_prediction_match,,,,,,,,,0.537,0.4115,0.1254,2.43,1.25,win,1.7875,1.4300000000000002,,,,,0.4115,,,,False,no_prediction_match,,,,,0.7,0.6,0.1,0,0,0,underdog,83.3,85.7,Pncl,2.25,10
95ca7c5e6f1be7f9758bbc7498e8f4b2,2026-05-14,14:00,women,challenger,Parma,Parma - Quarter-finals,S. Sierra - D. Yastremska,S. Sierra,S. Sierra,D. Yastremska,140,2813,women:api:140,women:api:2813,women:sackmann:221333,women:sackmann:215035,mapped,no_prediction_match,,,,,,,,,0.66,0.5181,0.1419,1.93,1.5,loss,-1.5,-1.0,,,,,0.5181,,,,False,no_prediction_match,,,,,0.7,0.5,0.2,1,1,0,favorite,88,92.9,Pncl,1.83,10
6ba526fcbe5fd881667727df42acd671,2026-05-14,14:00,women,itf,W35 Hurghada (Egypt),W35 Hurghada - 1/8-finals,M. Helgo - E. Adeshina,E. Adeshina,E. Adeshina,M. Helgo,70322,172,women:api:70322,women:api:172,women:sackmann:221959,,opponent_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.6,0.4545,0.1455,2.2,1.25,loss,-1.25,-1.0,,,,,0.4545,,,,False,no_prediction_match,,,,,0.5,0.3,0.2,0,0,0,underdog,88,88.4,Betfair,2.11,7
8ca4aae98692a6447b74527be59cb5fe,2026-05-14,19:00,men,challenger,Cordoba 2,Cordoba - Quarter-finals,F. Roncadelli - N. Kicker,F. Roncadelli,F. Roncadelli,N. Kicker,823,1756,men:api:823,men:api:1756,men:sackmann:208364,men:sackmann:106044,mapped,no_prediction_match,,,,,,,,,0.66,0.5263,0.1337,1.9,1.25,win,1.125,0.9,,,,,0.5263,,,,False,no_prediction_match,,,,,0.8,0.5,0.3,3,0,3,favorite,88,86.9,bet365,1.74,7
86ef14347b08e4ec522476895a187292,2026-05-14,12:30,men,itf,M15 Gaborone (Botswana),M15 Gaborone - 1/8-finals,R. Piatti - J. Hasson,R. Piatti,R. Piatti,J. Hasson,39914,645,men:api:39914,men:api:645,men:sackmann:211497,,opponent_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.6005,0.5,0.1005,2.0,1.0,win,1.0,1.0,,,,,0.5,,,,False,no_prediction_match,,,,,0.6,0.4,0.2,1,0,1,underdog,88,80.1,bet365,1.83,8
dd911000fe7a3acd01ff26f1986d5c2a,2026-05-14,16:15,men,challenger,Valencia,Valencia - 1/8-finals,C. Ugo Carabelli - M. Berrettini,C. Ugo Carabelli,C. Ugo Carabelli,M. Berrettini,401,2844,men:api:401,men:api:2844,men:sackmann:200116,men:sackmann:126610,mapped,no_prediction_match,,,,,,,,,0.4704,0.4,0.0704,2.5,0.75,win,1.125,1.5,,,,,0.4,,,,False,no_prediction_match,,,,,0.5,0.4,0.1,0,0,0,underdog,74.0,65.6,bet365,2.38,8
cdc956aac99bf8a6d36d9407e755d9a4,2026-05-14,17:30,men,challenger,Cordoba 2,Cordoba - Quarter-finals,G. I. Justo - E. Ribeiro,G. I. Justo,G. I. Justo,E. Ribeiro,7249,6712,men:api:7249,men:api:6712,men:sackmann:207815,men:sackmann:200495,mapped,no_prediction_match,,,,,,,,,0.66,0.5714,0.0886,1.75,1.0,win,0.75,0.75,,,,,0.5714,,,,False,no_prediction_match,,,,,0.5,0.5,0.0,1,1,0,favorite,88,75.6,Pncl,1.7,7
cd0b389b423ee0c8998636daaa1140ad,2026-05-15,10:35,men,challenger,Bordeaux,Bordeaux - 1/8-finals,A. Rinderknech - M. Damm,M. Damm,M. Damm,A. Rinderknech,1317,1902,men:api:1317,men:api:1902,men:sackmann:102093,men:sackmann:126239,mapped,no_prediction_match,,,,,,,,,0.5862,0.3636,0.2225,2.75,1.25,win,2.1875,1.75,,,,,0.3636,,,,False,no_prediction_match,,,,,0.6,0.5,0.1,0,0,0,underdog,88,90.9,bet365,2.51,10
57da0c680c63711c50871bc34439d9f7,2026-05-14,19:00,men,itf,M25 Reggio Emilia,M25 Reggio Emilia - 1/8-finals,A. Pecci - T. Compagnucci,A. Pecci,A. Pecci,T. Compagnucci,2478,851,men:api:2478,men:api:851,,men:sackmann:209864,player_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.66,0.5556,0.1044,1.8,1.0,loss,-1.0,-1.0,,,,,0.5556,,,,False,no_prediction_match,,,,,0.7,0.5,0.2,1,1,0,favorite,88,76.6,bet365,1.72,5
4f075eed717ffe72e186ed2840998bd1,2026-05-15,03:30,men,itf,M15 Andong,M15 Andong - Quarter-finals,Y. Chung - S. Fukuda,S. Fukuda,S. Fukuda,Y. Chung,5213,2925,men:api:5213,men:api:2925,men:sackmann:126335,,opponent_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.5517,0.4274,0.1243,2.34,1.0,loss,-1.0,-1.0,,,,,0.4274,,,,False,no_prediction_match,,,,,0.5,0.5,0.0,1,1,0,underdog,86.0,83.8,Pncl,2.27,7
ea6953e43dbe4e78adaa40377a894a54,2026-05-15,04:30,women,itf,W35 Andong,W35 Andong - Quarter-finals,H. Chang - S. Lansere,H. Chang,H. Chang,S. Lansere,1128,69,women:api:1128,women:api:69,women:sackmann:213949,women:sackmann:216139,mapped,no_prediction_match,,,,,,,,,0.66,0.4762,0.1838,2.1,1.25,loss,-1.25,-1.0,,,,,0.4762,,,,False,no_prediction_match,,,,,1.0,0.6,0.4,0,0,0,underdog,88,89.9,Betfair,1.95,8
3316339e891a97e5f5261e98c2b57fd2,2026-05-15,04:30,women,itf,W75 Kurume,W75 Kurume - Quarter-finals,M. Yamaguchi - L. Cabrera,L. Cabrera,L. Cabrera,M. Yamaguchi,497,98,women:api:497,women:api:98,,women:sackmann:215614,player_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.6,0.3571,0.2429,2.8,1.25,loss,-1.25,-1.0,,,,,0.3571,,,,False,no_prediction_match,,,,,0.7,0.5,0.2,0,0,0,underdog,88,89.4,Pncl,2.62,9
50e62597cbabafa30521533a0a4934b6,2026-05-15,04:30,women,itf,W35 Andong,W35 Andong - Quarter-finals,M. Rapolu - B. Jeong,B. Jeong,B. Jeong,M. Rapolu,24516,19546,women:api:24516,women:api:19546,,women:sackmann:222837,player_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.5,0.3636,0.1364,2.75,1.0,win,1.75,1.75,,,,,0.3636,,,,False,no_prediction_match,,,,,0.7,0.7,0.0,0,0,0,underdog,75.7,81.2,bet365,2.54,7
bcbff0cc1b672b825957a283d8105d6c,2026-05-15,11:00,men,challenger,Zagreb,Zagreb - Quarter-finals,Z. Piros - L. Neumayer,L. Neumayer,L. Neumayer,Z. Piros,2022,367,men:api:2022,men:api:367,men:sackmann:209903,men:sackmann:200436,mapped,no_prediction_match,,,,,,,,,0.6,0.4762,0.1238,2.1,1.25,loss,-1.25,-1.0,,,,,0.4762,,,,False,no_prediction_match,,,,,0.9,0.8,0.1,2,2,0,underdog,88,88.9,Unibet,2.0,11
4d5dde28726fcf47eed87774a4887a65,2026-05-15,09:00,women,itf,W15 Kursumlijska Banja,W15 Kursumlijska Banja - Quarter-finals,A. Lizunova - A. Obradovic,A. Lizunova,A. Lizunova,A. Obradovic,36989,40062,women:api:36989,women:api:40062,women:sackmann:261073,women:sackmann:239474,mapped,no_prediction_match,,,,,,,,,0.604,0.4545,0.1495,2.2,1.25,win,1.5,1.2,,,,,0.4545,,,,False,no_prediction_match,,,,,0.6,0.5,0.1,0,0,0,underdog,88,91.4,Betfair,1.98,9
a744aa73588e36cfa05f92973598907a,2026-05-16,11:00,women,itf,W15 Klagenfurt (Austria),W15 Klagenfurt - Semi-finals,P. Lovric - C. Gennaro,C. Gennaro,C. Gennaro,P. Lovric,15629,11488,women:api:15629,women:api:11488,women:sackmann:239453,women:sackmann:222458,mapped,no_prediction_match,,,,,,,,,0.6,0.4098,0.1902,2.44,1.25,loss,-1.25,-1.0,,,,,0.4098,,,,False,no_prediction_match,,,,,0.7,0.5,0.2,0,0,0,underdog,88,90.9,Pncl,2.3,10
1092f162d82dbbe99690b6f94d3b9aa3,2026-05-17,10:00,men,challenger,Zagreb,Zagreb - Semi-finals,J. Choinski - A. Fery,A. Fery,A. Fery,J. Choinski,8174,5979,men:api:8174,men:api:5979,men:sackmann:209259,men:sackmann:123828,mapped,no_prediction_match,,,,,,,,,0.5517,0.4444,0.1072,2.25,1.25,loss,-1.25,-1.0,,,,,0.4444,,,,False,no_prediction_match,,,,,0.6,0.5,0.1,0,0,0,underdog,86.4,84.2,bet365,2.16,10
ea5e0400078696fa97daa16a45042e31,2026-05-15,16:30,men,itf,M15 Prijedor,M15 Prijedor - Quarter-finals,D. Obradovic - A. Boros,A. Boros,A. Boros,D. Obradovic,13823,941,men:api:13823,men:api:941,men:sackmann:210236,men:sackmann:207708,mapped,no_prediction_match,,,,,,,,,0.6,0.3817,0.2183,2.62,1.25,win,2.025,1.6199999999999999,,,,,0.3817,,,,False,no_prediction_match,,,,,0.5,0.4,0.1,0,0,0,underdog,88,87.9,bet365,2.41,8
729875eb375ceccefb2e315d12d322fb,2026-05-15,12:00,women,challenger,Paris,Paris - Quarter-finals,A. Charaeva - A. Sasnovich,A. Charaeva,A. Charaeva,A. Sasnovich,13421,527,women:api:13421,women:api:527,women:sackmann:221406,women:sackmann:205925,mapped,no_prediction_match,,,,,,,,,0.66,0.4673,0.1927,2.14,1.5,win,1.71,1.14,,,,,0.4673,,,,False,no_prediction_match,,,,,0.7,0.6,0.1,1,1,0,underdog,88,92.9,Unibet,2.05,10
e2c969811ff3c96d32e0150cdd2c55f0,2026-05-15,12:00,men,challenger,Tunis,Tunis - Semi-finals,K. Coppejans - D. Blanch,D. Blanch,D. Blanch,K. Coppejans,1314,1205,men:api:1314,men:api:1205,men:sackmann:209898,men:sackmann:106293,mapped,no_prediction_match,,,,,,,,,0.5987,0.4202,0.1785,2.38,1.5,win,2.07,1.38,,,,,0.4202,,,,False,no_prediction_match,,,,,0.7,0.7,0.0,0,0,0,underdog,88,92.9,Unibet,2.26,10
0c62085c4ef0c3076496c2e065dda206,2026-05-15,13:00,men,challenger,Valencia,Valencia - Quarter-finals,C. Ugo Carabelli - M. Kecmanovic,C. Ugo Carabelli,C. Ugo Carabelli,M. Kecmanovic,401,2848,men:api:401,men:api:2848,men:sackmann:200116,men:sackmann:200175,mapped,no_prediction_match,,,,,,,,,0.5645,0.4386,0.1259,2.28,1.25,loss,-1.25,-1.0,,,,,0.4386,,,,False,no_prediction_match,,,,,0.6,0.4,0.2,0,0,0,underdog,88,89.4,Unibet,2.11,10
d2e499a9e5a35fdf744047009d9476d8,2026-05-15,14:00,women,itf,W35 Hurghada (Egypt),W35 Hurghada - Quarter-finals,C. Zanolini - M. Helgo,C. Zanolini,C. Zanolini,M. Helgo,55115,172,women:api:55115,women:api:172,women:sackmann:221657,,opponent_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.66,0.4505,0.2095,2.22,1.25,win,1.525,1.22,,,,,0.4505,,,,False,no_prediction_match,,,,,0.6,0.4,0.2,1,1,0,underdog,88,88.4,Betano,2.1,7
dea0b772e5212d35f9be51a5a05f6ebc,2026-05-15,15:55,men,itf,M25 Reggio Emilia,M25 Reggio Emilia - Quarter-finals,M. Giunta - T. Compagnucci,M. Giunta,M. Giunta,T. Compagnucci,37933,851,men:api:37933,men:api:851,men:sackmann:210668,men:sackmann:209864,mapped,no_prediction_match,,,,,,,,,0.66,0.4975,0.1625,2.01,1.25,win,1.2625,1.01,,,,,0.4975,,,,False,no_prediction_match,,,,,0.6,0.5,0.1,0,0,0,underdog,88,86.9,Pncl,1.99,6
1ddd5be05b85b7d1ef1a6d4ae70113a0,2026-05-16,11:00,women,challenger,Parma,Parma - Semi-finals,D. Yastremska - J. Bouzas Maneiro,J. Bouzas Maneiro,J. Bouzas Maneiro,D. Yastremska,154,2813,women:api:154,women:api:2813,women:sackmann:222601,women:sackmann:215035,mapped,no_prediction_match,,,,,,,,,0.6,0.4545,0.1455,2.2,1.5,loss,-1.5,-1.0,,,,,0.4545,,,,False,no_prediction_match,,,,,0.5,0.5,0.0,2,0,2,underdog,88,92.9,10Bet,2.0,11
1b17432eabfc83a45477e66bab1fdc6e,2026-05-16,10:30,women,itf,W15 Klagenfurt (Austria),W15 Klagenfurt - Semi-finals,M. Colmegna - K. Tsygourova,K. Tsygourova,K. Tsygourova,M. Colmegna,23388,1348,women:api:23388,women:api:1348,women:sackmann:216173,women:sackmann:211820,mapped,no_prediction_match,,,,,,,,,0.6,0.5128,0.0872,1.95,1.0,loss,-1.0,-1.0,,,,,0.5128,,,,False,no_prediction_match,,,,,0.5,0.4,0.1,0,0,0,favorite,88,79.7,Pncl,1.87,10
0ca2384d7b32ec3e19a558a50ecd1a0e,2026-05-16,11:00,men,itf,M15 Monastir 18,M15 Monastir 18 - Quarter-finals,G. Misasi - J. Eriksson Ziverts,G. Misasi,G. Misasi,J. Eriksson Ziverts,21354,37917,men:api:21354,men:api:37917,men:sackmann:208401,men:sackmann:200419,mapped,no_prediction_match,,,,,,,,,0.66,0.4184,0.2416,2.39,1.25,loss,-1.25,-1.0,,,,,0.4184,,,,False,no_prediction_match,,,,,0.5,0.5,0.0,0,0,0,underdog,88,89.9,Pncl,2.27,8
ece511a1605bcf0bb8d893076f3e5c1d,2026-05-15,15:30,women,itf,W35 Hurghada (Egypt),W35 Hurghada - Quarter-finals,N. Fouad - U. Hrabavets,N. Fouad,N. Fouad,U. Hrabavets,1020,57647,women:api:1020,women:api:57647,women:sackmann:222028,,opponent_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.66,0.5464,0.1136,1.83,1.0,loss,-1.0,-1.0,,,,,0.5464,,,,False,no_prediction_match,,,,,0.7,0.6,0.1,0,0,0,favorite,88,83.3,Pncl,1.77,8
8876a420d90f0a920622f406c16934ff,2026-05-15,16:00,men,challenger,Valencia,Valencia - Quarter-finals,D. Vallejo - Z. Bergs,D. Vallejo,D. Vallejo,Z. Bergs,9217,1064,men:api:9217,men:api:1064,men:sackmann:209226,men:sackmann:200267,mapped,no_prediction_match,,,,,,,,,0.66,0.5714,0.0886,1.75,1.0,win,0.75,0.75,,,,,0.5714,,,,False,no_prediction_match,,,,,0.7,0.5,0.2,0,0,0,favorite,88,80.1,Pncl,1.69,10
0a26a42c080862930f34b4d43df8a34e,2026-05-15,16:45,men,itf,M25 Reggio Emilia,M25 Reggio Emilia - Quarter-finals,G. Piraino - F. Bondioli,G. Piraino,G. Piraino,F. Bondioli,1245,37892,men:api:1245,men:api:37892,men:sackmann:210042,men:sackmann:210682,mapped,no_prediction_match,,,,,,,,,0.5148,0.4444,0.0704,2.25,0.75,win,0.9375,1.25,,,,,0.4444,,,,False,no_prediction_match,,,,,0.4,0.5,-0.1,1,1,0,underdog,72.6,64.1,Betfair,2.17,6
7a9e9c44b8718244b4720edd767484fe,2026-05-15,17:00,men,challenger,Bordeaux,Bordeaux - Quarter-finals,A. Molcan - T. Griekspoor,A. Molcan,A. Molcan,T. Griekspoor,436,427,men:api:436,men:api:427,men:sackmann:144684,men:sackmann:134868,mapped,no_prediction_match,,,,,,,,,0.66,0.5464,0.1136,1.83,1.25,loss,-1.25,-1.0,,,,,0.5464,,,,False,no_prediction_match,,,,,0.8,0.5,0.3,3,0,3,favorite,88,84.8,bet365,1.72,9
4429a2d24a1bd1268ea0cfb4372dc619,2026-05-15,21:30,men,itf,M15 Maringá (Brazil),M15 Maringa - Quarter-finals,S. Price - M. Del Pino,S. Price,S. Price,M. Del Pino,59410,14275,men:api:59410,men:api:14275,men:sackmann:212832,men:sackmann:210182,mapped,no_prediction_match,,,,,,,,,0.66,0.4255,0.2345,2.35,1.25,win,1.6875,1.35,,,,,0.4255,,,,False,no_prediction_match,,,,,0.6,0.3,0.3,0,0,0,underdog,88,89.9,Unibet,2.25,8
75ce74def892219160e86943972c2b05,2026-05-16,04:00,men,itf,M15 Nakhon Pathom,M15 Nakhon Pathom - Semi-finals,K. Samrej - A. Shepp,K. Samrej,K. Samrej,A. Shepp,10124,56171,men:api:10124,men:api:56171,men:sackmann:208937,men:sackmann:209394,mapped,no_prediction_match,,,,,,,,,0.6233,0.5291,0.0942,1.89,1.0,loss,-1.0,-1.0,,,,,0.5291,,,,False,no_prediction_match,,,,,0.8,0.7,0.1,0,0,0,favorite,88,77.0,Sbo,1.79,7
55c4e14c50d9453f2d17f90101910f54,2026-05-17,08:00,men,itf,M25 Kutaisi (Georgia),M25 Kutaisi - Quarter-finals,C. Vandermeersch - J. Echeverria,C. Vandermeersch,C. Vandermeersch,J. Echeverria,11809,1328,men:api:11809,men:api:1328,,men:sackmann:208126,player_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.66,0.3636,0.2964,2.75,1.25,win,2.1875,1.75,,,,,0.3636,,,,False,no_prediction_match,,,,,0.8,0.7,0.1,0,0,0,underdog,88,86.4,Betfair,2.62,7
9068743e6c071508978b469ca8fc517a,2026-05-16,17:20,women,wta,Rome,WTA Rome - Final,C. Gauff - E. Svitolina,E. Svitolina,E. Svitolina,C. Gauff,2816,2176,women:api:2816,women:api:2176,women:sackmann:202494,women:sackmann:221103,mapped,no_prediction_match,,,,,,,,,0.5,0.4202,0.0798,2.38,0.75,win,1.035,1.38,,,,,0.4202,,,,False,no_prediction_match,,,,,0.8,0.8,0.0,4,2,2,underdog,73.4,72.8,Betfair,2.27,10
5f73d71924a1b07109184ca07a833ae5,2026-05-16,10:30,women,qualifying,Strasbourg,WTA Strasbourg - Semi-finals,M. Kessler - R. Zarazua,R. Zarazua,R. Zarazua,M. Kessler,1805,22072,women:api:1805,women:api:22072,women:sackmann:213887,women:sackmann:220520,mapped,no_prediction_match,,,,,,,,,0.559,0.4,0.159,2.5,1.25,loss,-1.25,-1.0,,,,,0.4,,,,False,no_prediction_match,,,,,0.6,0.5,0.1,3,3,0,underdog,84.9,86.9,Betfair,2.35,8
59d594f527b3cf7fb1a5b005e121d3b6,2026-05-16,11:00,men,itf,M15 Gaborone (Botswana),M15 Gaborone - Semi-finals,R. Piatti - C. Bittoun,R. Piatti,R. Piatti,C. Bittoun,39914,13283,men:api:39914,men:api:13283,men:sackmann:211497,men:sackmann:144970,mapped,no_prediction_match,,,,,,,,,0.66,0.361,0.299,2.77,1.25,loss,-1.25,-1.0,,,,,0.361,,,,False,no_prediction_match,,,,,0.7,0.5,0.2,0,0,0,underdog,88,89.4,Pncl,2.63,9
92243434d1fb93b2b81db4b5a46af568,2026-05-16,11:00,men,qualifying,Geneva,ATP Geneva - Semi-finals,E. Butvilas - A. Muller,E. Butvilas,E. Butvilas,A. Muller,9362,374,men:api:9362,men:api:374,men:sackmann:210220,men:sackmann:124186,mapped,no_prediction_match,,,,,,,,,0.66,0.4,0.26,2.5,1.25,win,1.875,1.5,,,,,0.4,,,,False,no_prediction_match,,,,,0.6,0.4,0.2,0,0,0,underdog,88,89.4,bet365,2.42,9
a38a65b48ffb94812dabdc5e7efa5a85,2026-05-16,12:00,men,qualifying,Hamburg,ATP Hamburg - Semi-finals,R. Hijikata - T. Daniel,T. Daniel,T. Daniel,R. Hijikata,2406,3317,men:api:2406,men:api:3317,men:sackmann:106121,men:sackmann:208014,mapped,no_prediction_match,,,,,,,,,0.6,0.3802,0.2198,2.63,1.25,loss,-1.25,-1.0,,,,,0.3802,,,,False,no_prediction_match,,,,,0.6,0.4,0.2,2,1,1,underdog,88,90.9,Pncl,2.44,10
896f7275309e44d555544d2505882a9b,2026-05-16,12:00,men,itf,M25 Louny (Czech Republic),M25 Louny - Semi-finals,F. C. Jianu - J. Nicod,J. Nicod,J. Nicod,F. C. Jianu,2516,576,men:api:2516,men:api:576,men:sackmann:210556,men:sackmann:202262,mapped,no_prediction_match,,,,,,,,,0.6,0.3817,0.2183,2.62,1.25,loss,-1.25,-1.0,,,,,0.3817,,,,False,no_prediction_match,,,,,0.8,0.5,0.3,0,0,0,underdog,88,87.9,bet365,2.44,8
40f481899fd4211bbe6260f1571a922b,2026-05-16,12:30,men,qualifying,Geneva,ATP Geneva - Semi-finals,R. Brancaccio - T. Zink,T. Zink,T. Zink,R. Brancaccio,2214,1873,men:api:2214,men:api:1873,men:sackmann:208342,men:sackmann:134840,mapped,no_prediction_match,,,,,,,,,0.6,0.4219,0.1781,2.37,1.25,loss,-1.25,-1.0,,,,,0.4219,,,,False,no_prediction_match,,,,,0.7,0.6,0.1,0,0,0,underdog,88,88.4,bet365,2.25,7
4f5f15a31261dfebd1741978aca65c21,2026-05-16,16:25,men,qualifying,Geneva,ATP Geneva - Semi-finals,Z. Svajda - M. H. Rehberg,M. H. Rehberg,M. H. Rehberg,Z. Svajda,3604,2986,men:api:3604,men:api:2986,men:sackmann:208819,men:sackmann:208260,mapped,no_prediction_match,,,,,,,,,0.6,0.4717,0.1283,2.12,1.25,win,1.4,1.1199999999999999,,,,,0.4717,,,,False,no_prediction_match,,,,,0.6,0.4,0.2,0,0,0,underdog,88,88.5,Pncl,2.07,9
7f2d029a1419b6643da03c1622fb4946,2026-05-16,15:10,men,itf,M25 Reggio Emilia,M25 Reggio Emilia - Semi-finals,M. Mazza - G. Piraino,M. Mazza,M. Mazza,G. Piraino,695,1245,men:api:695,men:api:1245,men:sackmann:207601,men:sackmann:210042,mapped,no_prediction_match,,,,,,,,,0.66,0.4386,0.2214,2.28,1.25,loss,-1.25,-1.0,,,,,0.4386,,,,False,no_prediction_match,,,,,0.7,0.4,0.3,3,2,1,underdog,88,88.4,Pncl,2.14,7
13942d6cb4895a2806bfd805b8d9f70e,2026-05-16,14:00,men,qualifying,Hamburg,ATP Hamburg - Semi-finals,M. Topo - H. Gaston,M. Topo,M. Topo,H. Gaston,833,1102,men:api:833,men:api:1102,men:sackmann:209916,men:sackmann:200384,mapped,no_prediction_match,,,,,,,,,0.5553,0.3546,0.2007,2.82,1.25,loss,-1.25,-1.0,,,,,0.3546,,,,False,no_prediction_match,,,,,0.4,0.3,0.1,0,0,0,underdog,82.3,84.4,Pncl,2.65,9
e7236a7ed1240c7b5aae2099be8a5457,2026-05-16,18:10,men,challenger,Valencia,Valencia - Semi-finals,D. Vallejo - J. Munar,D. Vallejo,D. Vallejo,J. Munar,9217,2083,men:api:9217,men:api:2083,men:sackmann:209226,men:sackmann:144719,mapped,no_prediction_match,,,,,,,,,0.66,0.5435,0.1165,1.84,1.25,win,1.05,0.8400000000000001,,,,,0.5435,,,,False,no_prediction_match,,,,,0.7,0.5,0.2,0,0,0,favorite,88,87.1,Pncl,1.73,10
