pick_id,status,decision,confidence,reason,date,time,gender,level,surface,surface_source,raw_event_type_type,raw_event_type_key,raw_event_type,raw_event_name,raw_event_country_name,raw_league_name,raw_competition_name,raw_tournament_name,raw_tournament_round,context_text,tournament,round,match,pick,opponent,side,market_side,odds,avg_odds,median_odds,best_odds,best_bookmaker,implied_prob,tle_model,tle_prob,tle_edge,tle_min_level_matches,tle_min_surface_matches,bookmakers_raw,bookmakers_clean,outlier_bookmakers_removed,stake,stake_label,player_key,opponent_key,player_api_key,opponent_api_key,player_canonical_key,opponent_canonical_key,mapping_status,player_last5_win_rate,opponent_last5_win_rate,last5_win_rate_diff,player_last10_win_rate,opponent_last10_win_rate,last10_win_rate_diff,player_last10_set_diff_avg,opponent_last10_set_diff_avg,last10_set_diff_diff,player_last10_game_diff_avg,opponent_last10_game_diff_avg,last10_game_diff_diff,h2h_matches,h2h_player_wins,h2h_opponent_wins,form_support,h2h_support,fatigue_flag,created_at
f7b1f4729e53a76c4809aa43b6a446a1,pending,NO_BET,none,odds_outside_range,2026-06-19,10:00,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Klosters,M25 Klosters - Quarter-finals,itf men singles m25 klosters m25 klosters   quarter finals 3591,M25 Klosters,M25 Klosters - Quarter-finals,D. Stricker - K. Wehnelt,D. Stricker,K. Wehnelt,home,Home,1.205,1.205,1.205,1.24,Pncl,0.82987552,level_only,,,,,6,6,0,,,379,2459,men:api:379,men:api:2459,men:sackmann:208502,men:sackmann:132999,mapped,0.6,0.8,-0.2,0.5,0.7,-0.2,-0.2,0.7,-0.9,-0.3,2.1,-2.4,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:28.264485+02:00
7f819d18e808e30b10ced0a1c1bcd340,pending,NO_BET,none,elo_prob_too_low,2026-06-19,10:00,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Klosters,M25 Klosters - Quarter-finals,itf men singles m25 klosters m25 klosters   quarter finals 3591,M25 Klosters,M25 Klosters - Quarter-finals,D. Stricker - K. Wehnelt,K. Wehnelt,D. Stricker,away,Away,3.946,3.946,3.84,4.18,Pncl,0.25342119,level_only,0.38232355,0.12890236,31,,6,5,1,1.0,Standard,2459,379,men:api:2459,men:api:379,men:sackmann:132999,men:sackmann:208502,mapped,0.8,0.6,0.2,0.7,0.5,0.2,0.7,-0.2,0.9,2.1,-0.3,2.4,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:28.264546+02:00
50ff1b77d02918ee59812d39fe5e871a,pending,NO_BET,none,elo_prob_too_low,2026-06-19,14:30,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Milano (Italy),M25 Milano - Semi-finals,itf men singles m25 milano (italy) m25 milano   semi finals 13986,M25 Milano (Italy),M25 Milano - Semi-finals,G. Kravchenko - G. La Vela,G. Kravchenko,G. La Vela,home,Home,1.3378,1.3378,1.33,1.4,Unibet,0.74749589,level_only,0.44894461,-0.29855128,165,,9,9,0,1.0,Standard,2106,8323,men:api:2106,men:api:8323,men:sackmann:206662,men:sackmann:208153,mapped,0.8,0.6,0.2,0.8,0.7,0.1,1.1,0.7,0.4,3.9,1.1,2.8,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:30.066808+02:00
cc92246b9e8cab7e0f425cb9d35cacb7,pending,STRONG_BET,strong,pass_strong_edge,2026-06-19,14:30,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Milano (Italy),M25 Milano - Semi-finals,itf men singles m25 milano (italy) m25 milano   semi finals 13986,M25 Milano (Italy),M25 Milano - Semi-finals,G. Kravchenko - G. La Vela,G. La Vela,G. Kravchenko,away,Away,2.9922,2.9922,3.0,3.25,bet365,0.33420226,level_only,0.55105539,0.21685313,165,,9,9,0,1.25,Strong,8323,2106,men:api:8323,men:api:2106,men:sackmann:208153,men:sackmann:206662,mapped,0.6,0.8,-0.2,0.7,0.8,-0.1,0.7,1.1,-0.4,1.1,3.9,-2.8,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:30.066890+02:00
1f1299ec2d3c4e99368da9b2fbe162ad,pending,NO_BET,none,unmapped_player,2026-06-19,10:00,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Samobor (Croatia),M25 Samobor - Quarter-finals,itf men singles m25 samobor (croatia) m25 samobor   quarter finals 14000,M25 Samobor (Croatia),M25 Samobor - Quarter-finals,N. Mashtakov - N. Jadoun,N. Mashtakov,N. Jadoun,home,Home,1.2411,1.2411,1.25,1.3,Betfair,0.80573685,level_only,,,,,9,9,0,,,14638,52645,men:api:14638,men:api:52645,,men:sackmann:212171,player_unmapped:unmapped,0.8,0.6,0.2,0.7,0.7,0.0,0.7,0.6,0.1,1.9,1.4,0.5,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:31.921512+02:00
86d5ec9e282bf22da862f78805ecec89,pending,NO_BET,none,unmapped_player,2026-06-19,10:00,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Samobor (Croatia),M25 Samobor - Quarter-finals,itf men singles m25 samobor (croatia) m25 samobor   quarter finals 14000,M25 Samobor (Croatia),M25 Samobor - Quarter-finals,N. Mashtakov - N. Jadoun,N. Jadoun,N. Mashtakov,away,Away,3.6743,3.6743,3.64,3.93,Pncl,0.27216068,level_only,,,,,9,7,2,,,52645,14638,men:api:52645,men:api:14638,men:sackmann:212171,,opponent_unmapped:unmapped,0.6,0.8,-0.2,0.7,0.7,0.0,0.6,0.7,-0.1,1.4,1.9,-0.5,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:31.921574+02:00
0c252630d6cd8a836ca6d48752da8724,pending,NO_BET,none,odds_outside_range,2026-06-19,10:00,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Samobor (Croatia),M25 Samobor - Quarter-finals,itf men singles m25 samobor (croatia) m25 samobor   quarter finals 14000,M25 Samobor (Croatia),M25 Samobor - Quarter-finals,A. Nedic - S. Sorger,A. Nedic,S. Sorger,home,Home,1.2986,1.2986,1.3,1.35,Pncl,0.77006006,level_only,,,,,7,7,0,,,9640,22921,men:api:9640,men:api:22921,men:sackmann:210119,men:sackmann:210285,mapped,0.4,0.6,-0.2,0.6,0.5,0.1,0.6,0.3,0.3,3.5,1.0,2.5,2,2,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:33.733384+02:00
dace154f1764a0fac2205d83f967549d,pending,NO_BET,none,elo_prob_too_low,2026-06-19,10:00,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Samobor (Croatia),M25 Samobor - Quarter-finals,itf men singles m25 samobor (croatia) m25 samobor   quarter finals 14000,M25 Samobor (Croatia),M25 Samobor - Quarter-finals,A. Nedic - S. Sorger,S. Sorger,A. Nedic,away,Away,3.23,3.23,3.21,3.4,bet365,0.30959752,level_only,0.42706437,0.11746684,163,,7,7,0,1.0,Standard,22921,9640,men:api:22921,men:api:9640,men:sackmann:210285,men:sackmann:210119,mapped,0.6,0.4,0.2,0.5,0.6,-0.1,0.3,0.6,-0.3,1.0,3.5,-2.5,2,0,2,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:33.733449+02:00
e814afd675aa1db64832c45fa2edd6d8,pending,NO_BET,none,elo_edge_too_low,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Klosters,W35 Klosters - Quarter-finals,itf women singles w35 klosters w35 klosters   quarter finals 11223,W35 Klosters,W35 Klosters - Quarter-finals,B. Passola - L. Mair,B. Passola,L. Mair,home,Home,1.773,1.773,1.765,1.83,bet365,0.56401579,level_only,0.57123896,0.00722317,57,,10,10,0,1.0,Standard,53340,5151,women:api:53340,women:api:5151,women:sackmann:260926,women:sackmann:220827,mapped,1.0,0.8,0.2,0.7,0.7,0.0,0.9,0.7,0.2,4.0,0.6,3.4,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:35.552514+02:00
aef76d472d02008353ea3ec5d73f36b6,pending,NO_BET,none,elo_prob_too_low,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Klosters,W35 Klosters - Quarter-finals,itf women singles w35 klosters w35 klosters   quarter finals 11223,W35 Klosters,W35 Klosters - Quarter-finals,B. Passola - L. Mair,L. Mair,B. Passola,away,Away,1.932,1.932,1.94,2.03,Pncl,0.51759834,level_only,0.42876104,-0.0888373,57,,10,10,0,1.0,Standard,5151,53340,women:api:5151,women:api:53340,women:sackmann:220827,women:sackmann:260926,mapped,0.8,1.0,-0.2,0.7,0.7,0.0,0.7,0.9,-0.2,0.6,4.0,-3.4,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:35.552592+02:00
dfda56fbf6adf13c461df44f3a243b44,pending,NO_BET,none,elo_prob_too_low,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Klosters,W35 Klosters - Quarter-finals,itf women singles w35 klosters w35 klosters   quarter finals 11223,W35 Klosters,W35 Klosters - Quarter-finals,J. Stusek - M. Guth,J. Stusek,M. Guth,home,Home,1.839,1.839,1.825,2.0,Sbo,0.54377379,level_only,0.49328405,-0.05048974,65,,10,10,0,1.0,Standard,38313,8334,women:api:38313,women:api:8334,women:sackmann:260847,women:sackmann:230880,mapped,0.6,0.6,0.0,0.5,0.7,-0.2,-0.2,0.8,-1.0,-0.9,4.3,-5.2,1,1,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:37.407681+02:00
08be7bad07341af0fa80b634b090a4a8,pending,NO_BET,none,elo_edge_too_low,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Klosters,W35 Klosters - Quarter-finals,itf women singles w35 klosters w35 klosters   quarter finals 11223,W35 Klosters,W35 Klosters - Quarter-finals,J. Stusek - M. Guth,M. Guth,J. Stusek,away,Away,1.86,1.86,1.865,1.95,Pncl,0.53763441,level_only,0.50671595,-0.03091846,65,,10,10,0,1.0,Standard,8334,38313,women:api:8334,women:api:38313,women:sackmann:230880,women:sackmann:260847,mapped,0.6,0.6,0.0,0.7,0.5,0.2,0.8,-0.2,1.0,4.3,-0.9,5.2,1,0,1,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:37.407761+02:00
377e3a704f5c6bf39432cde2082845eb,pending,NO_BET,none,elo_prob_too_low,2026-06-19,11:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - Quarter-finals,itf women singles w35 san gregorio 4 (italy) w35 san gregorio 4   quarter finals 13992,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - Quarter-finals,M. Lombardini - S. Rocchetti,M. Lombardini,S. Rocchetti,home,Home,1.558,1.558,1.565,1.61,Pncl,0.64184852,level_only,0.46551462,-0.1763339,30,,10,10,0,1.0,Standard,72030,2584,women:api:72030,women:api:2584,women:sackmann:267409,women:sackmann:221465,mapped,0.6,0.8,-0.2,0.5,0.8,-0.3,0.1,0.7,-0.6,-0.4,2.5,-2.9,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:40.030957+02:00
773731bf0e780d4e6ebfccf2f145cc64,pending,STRONG_BET,strong,pass_strong_edge,2026-06-19,11:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - Quarter-finals,itf women singles w35 san gregorio 4 (italy) w35 san gregorio 4   quarter finals 13992,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - Quarter-finals,M. Lombardini - S. Rocchetti,S. Rocchetti,M. Lombardini,away,Away,2.28,2.28,2.25,2.45,Unibet,0.43859649,level_only,0.53448538,0.09588889,30,,10,10,0,1.25,Strong,2584,72030,women:api:2584,women:api:72030,women:sackmann:221465,women:sackmann:267409,mapped,0.8,0.6,0.2,0.8,0.5,0.3,0.7,0.1,0.6,2.5,-0.4,2.9,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:40.031038+02:00
5307d46138e750afc8ab2d3816fe8721,pending,NO_BET,none,elo_prob_too_low,2026-06-19,11:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - Quarter-finals,itf women singles w35 san gregorio 4 (italy) w35 san gregorio 4   quarter finals 13992,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - Quarter-finals,N. Podoroska - L. Perez Alarcon,N. Podoroska,L. Perez Alarcon,home,Home,1.9456,1.9456,1.93,2.1,Betfair,0.51398026,level_only,0.49048572,-0.02349455,41,,9,9,0,1.0,Standard,2805,38782,women:api:2805,women:api:38782,women:sackmann:206408,women:sackmann:252495,mapped,1.0,0.8,0.2,0.9,0.8,0.1,1.2,1.3,-0.1,3.4,6.6,-3.2,1,1,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:41.839423+02:00
7b961b41135f9ebb24845e30b725b3fc,pending,NO_BET,none,elo_edge_too_low,2026-06-19,11:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - Quarter-finals,itf women singles w35 san gregorio 4 (italy) w35 san gregorio 4   quarter finals 13992,W35 San Gregorio 4 (Italy),W35 San Gregorio 4 - Quarter-finals,N. Podoroska - L. Perez Alarcon,L. Perez Alarcon,N. Podoroska,away,Away,1.7711,1.7711,1.76,1.9,bet365,0.56462086,level_only,0.50951428,-0.05510657,41,,9,9,0,1.0,Standard,38782,2805,women:api:38782,women:api:2805,women:sackmann:252495,women:sackmann:206408,mapped,0.8,1.0,-0.2,0.8,0.9,-0.1,1.3,1.2,0.1,6.6,3.4,3.2,1,0,1,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:41.839506+02:00
9a842c47b3c63f5569eb2c6450e714f4,pending,STRONG_BET,strong,pass_strong_edge,2026-06-19,11:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Ystad,W35 Ystad - Quarter-finals,itf women singles w35 ystad w35 ystad   quarter finals 12637,W35 Ystad,W35 Ystad - Quarter-finals,V. Ivanov - M. Sieg,V. Ivanov,M. Sieg,home,Home,2.245,2.245,2.25,2.31,Pncl,0.4454343,level_only,0.67067504,0.22524074,90,,10,10,0,1.25,Strong,3215,9246,women:api:3215,women:api:9246,women:sackmann:221173,women:sackmann:221020,mapped,0.8,0.4,0.4,0.7,0.3,0.4,0.7,-0.6,1.3,2.5,-1.4,3.9,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:43.699135+02:00
a7a206cb51fafc709d28fecc4f147af6,pending,NO_BET,none,elo_prob_too_low,2026-06-19,11:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Ystad,W35 Ystad - Quarter-finals,itf women singles w35 ystad w35 ystad   quarter finals 12637,W35 Ystad,W35 Ystad - Quarter-finals,V. Ivanov - M. Sieg,M. Sieg,V. Ivanov,away,Away,1.575,1.575,1.57,1.61,Unibet,0.63492063,level_only,0.32932496,-0.30559568,90,,10,10,0,1.0,Standard,9246,3215,women:api:9246,women:api:3215,women:sackmann:221020,women:sackmann:221173,mapped,0.4,0.8,-0.4,0.3,0.7,-0.4,-0.6,0.7,-1.3,-1.4,2.5,-3.9,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:43.699221+02:00
e3990977729cd4e32b3cd7c620bc0783,pending,STRONG_BET,strong,pass_strong_edge,2026-06-19,11:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Ystad,W35 Ystad - Quarter-finals,itf women singles w35 ystad w35 ystad   quarter finals 12637,W35 Ystad,W35 Ystad - Quarter-finals,I. Wobker - T. Frodin,I. Wobker,T. Frodin,home,Home,2.4811,2.4811,2.46,2.75,bet365,0.40304704,level_only,0.69103954,0.28799251,31,,9,9,0,1.25,Strong,81722,53978,women:api:81722,women:api:53978,women:sackmann:270076,women:sackmann:264140,mapped,0.6,0.4,0.2,0.5,0.4,0.1,0.1,-0.5,0.6,0.5,-0.6,1.1,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:45.493313+02:00
a15189b21b15a057d88ed22b2d5ff39a,pending,NO_BET,none,elo_prob_too_low,2026-06-19,11:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Ystad,W35 Ystad - Quarter-finals,itf women singles w35 ystad w35 ystad   quarter finals 12637,W35 Ystad,W35 Ystad - Quarter-finals,I. Wobker - T. Frodin,T. Frodin,I. Wobker,away,Away,1.4767,1.4767,1.47,1.54,Pncl,0.67718562,level_only,0.30896046,-0.36822516,31,,9,9,0,1.0,Standard,53978,81722,women:api:53978,women:api:81722,women:sackmann:264140,women:sackmann:270076,mapped,0.4,0.6,-0.2,0.4,0.5,-0.1,-0.5,0.1,-0.6,-0.6,0.5,-1.1,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:45.493393+02:00
b2ced3ceb436e8fc25e28ab6e0e8f9e1,pending,NO_BET,none,elo_prob_too_low,2026-06-19,10:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W50 Haskovo (Bulgaria),W50 Haskovo - Quarter-finals,itf women singles w50 haskovo (bulgaria) w50 haskovo   quarter finals 13993,W50 Haskovo (Bulgaria),W50 Haskovo - Quarter-finals,B. Cengiz - D. Spiteri,B. Cengiz,D. Spiteri,home,Home,1.4033,1.4033,1.4,1.47,Pncl,0.712606,level_only,0.43554856,-0.27705744,148,,9,9,0,1.0,Standard,1241,4188,women:api:1241,women:api:4188,women:sackmann:214507,women:sackmann:214919,mapped,0.6,0.6,0.0,0.6,0.4,0.2,0.3,-0.4,0.7,1.0,-1.3,2.3,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:47.281802+02:00
a93444d187885f674a56dd450d2a2015,pending,STRONG_BET,strong,pass_strong_edge,2026-06-19,10:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W50 Haskovo (Bulgaria),W50 Haskovo - Quarter-finals,itf women singles w50 haskovo (bulgaria) w50 haskovo   quarter finals 13993,W50 Haskovo (Bulgaria),W50 Haskovo - Quarter-finals,B. Cengiz - D. Spiteri,D. Spiteri,B. Cengiz,away,Away,2.7422,2.7422,2.75,3.0,Betfair,0.3646707,level_only,0.56445144,0.19978074,148,,9,9,0,1.25,Strong,4188,1241,women:api:4188,women:api:1241,women:sackmann:214919,women:sackmann:214507,mapped,0.6,0.6,0.0,0.4,0.6,-0.2,-0.4,0.3,-0.7,-1.3,1.0,-2.3,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:47.281881+02:00
fa91ea2aa979432425b2762952279e1e,pending,NO_BET,none,elo_prob_too_low,2026-06-19,10:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Ystad,W35 Ystad - Quarter-finals,itf women singles w35 ystad w35 ystad   quarter finals 12637,W35 Ystad,W35 Ystad - Quarter-finals,L. Petruzelova - V. Steiner,L. Petruzelova,V. Steiner,home,Home,3.7956,3.7956,3.84,4.23,Pncl,0.26346296,level_only,0.34772229,0.08425934,62,,10,9,1,1.0,Standard,1355,74837,women:api:1355,women:api:74837,women:sackmann:221219,women:sackmann:260296,mapped,1.0,1.0,0.0,0.7,0.8,-0.1,0.8,1.0,-0.2,2.9,2.9,0.0,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:49.953902+02:00
5401affafa9db04a0656ad4522e1b88f,pending,NO_BET,none,odds_outside_range,2026-06-19,10:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Ystad,W35 Ystad - Quarter-finals,itf women singles w35 ystad w35 ystad   quarter finals 12637,W35 Ystad,W35 Ystad - Quarter-finals,L. Petruzelova - V. Steiner,V. Steiner,L. Petruzelova,away,Away,1.221,1.221,1.22,1.28,bet365,0.81900082,level_only,,,,,10,10,0,,,74837,1355,women:api:74837,women:api:1355,women:sackmann:260296,women:sackmann:221219,mapped,1.0,1.0,0.0,0.8,0.7,0.1,1.0,0.8,0.2,2.9,2.9,0.0,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:49.953982+02:00
86007ee0446da6cbe126875947e06f36,pending,NO_BET,none,unknown_surface,2026-06-19,11:30,men,atp_wta,unknown,missing,Atp Singles,,,,,,,Halle,ATP Halle - Quarter-finals,atp singles halle atp halle   quarter finals 2041,Halle,ATP Halle - Quarter-finals,B. Shelton - T. Fritz,B. Shelton,T. Fritz,home,Home,2.0275,2.0275,2.01,2.17,Superbet,0.49321825,blend_70_30,,,,,12,12,0,,,2973,2832,men:api:2973,men:api:2832,men:sackmann:210097,men:sackmann:126203,mapped,1.0,0.8,0.2,0.8,0.6,0.2,0.7,0.3,0.4,1.6,0.5,1.1,4,3,1,FORM_SUPPORTS_PICK,H2H_SUPPORTS_PICK,FATIGUE_NEUTRAL,2026-06-19T09:27:51.937526+02:00
0e528f7c14ec747cda509a88d8f5bf1e,pending,NO_BET,none,unknown_surface,2026-06-19,11:30,men,atp_wta,unknown,missing,Atp Singles,,,,,,,Halle,ATP Halle - Quarter-finals,atp singles halle atp halle   quarter finals 2041,Halle,ATP Halle - Quarter-finals,B. Shelton - T. Fritz,T. Fritz,B. Shelton,away,Away,1.7825,1.7825,1.79,1.88,Betano,0.56100982,blend_70_30,,,,,12,12,0,,,2832,2973,men:api:2832,men:api:2973,men:sackmann:126203,men:sackmann:210097,mapped,0.8,1.0,-0.2,0.6,0.8,-0.2,0.3,0.7,-0.4,0.5,1.6,-1.1,4,1,3,FORM_AGAINST_PICK,H2H_AGAINST_PICK,FATIGUE_NEUTRAL,2026-06-19T09:27:51.937590+02:00
77992bd79dd173f310456ce793f906f7,pending,NO_BET,none,unknown_surface,2026-06-19,16:00,men,atp_wta,unknown,missing,Atp Singles,,,,,,,London,ATP London - Quarter-finals,atp singles london atp london   quarter finals 2042,London,ATP London - Quarter-finals,T. Paul - A. Davidovich Fokina,T. Paul,A. Davidovich Fokina,home,Home,1.3675,1.3675,1.365,1.4,bet365,0.73126143,blend_70_30,,,,,12,12,0,,,1894,2842,men:api:1894,men:api:2842,men:sackmann:126205,men:sackmann:200221,mapped,0.8,0.6,0.2,0.8,0.5,0.3,1.3,0.1,1.2,3.6,-1.1,4.7,4,4,0,FORM_SUPPORTS_PICK,H2H_SUPPORTS_PICK,FATIGUE_NEUTRAL,2026-06-19T09:27:53.875387+02:00
f868fd15bcc02a7897fd675533b7dab6,pending,NO_BET,none,unknown_surface,2026-06-19,16:00,men,atp_wta,unknown,missing,Atp Singles,,,,,,,London,ATP London - Quarter-finals,atp singles london atp london   quarter finals 2042,London,ATP London - Quarter-finals,T. Paul - A. Davidovich Fokina,A. Davidovich Fokina,T. Paul,away,Away,3.0383,3.0383,3.025,3.24,Pncl,0.32913142,blend_70_30,,,,,12,12,0,,,2842,1894,men:api:2842,men:api:1894,men:sackmann:200221,men:sackmann:126205,mapped,0.6,0.8,-0.2,0.5,0.8,-0.3,0.1,1.3,-1.2,-1.1,3.6,-4.7,4,0,4,FORM_AGAINST_PICK,H2H_AGAINST_PICK,FATIGUE_NEUTRAL,2026-06-19T09:27:53.875451+02:00
9d8348600ed2f9c68a9243e21757ab04,pending,NO_BET,none,unknown_surface,2026-06-19,16:30,women,atp_wta,unknown,missing,Wta Singles,,,,,,,Nottingham,WTA Nottingham - Quarter-finals,wta singles nottingham wta nottingham   quarter finals 2215,Nottingham,WTA Nottingham - Quarter-finals,A. Li - V. Golubic,A. Li,V. Golubic,home,Home,1.7392,1.7392,1.73,1.8,Betfair,0.574977,blend_70_30,,,,,12,12,0,,,2997,525,women:api:2997,women:api:525,women:sackmann:215983,women:sackmann:203530,mapped,0.6,0.8,-0.2,0.7,0.7,0.0,0.4,0.6,-0.2,1.3,2.4,-1.1,1,1,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:55.823647+02:00
9e356b87465ea6d5c6cb0798dc56811e,pending,NO_BET,none,unknown_surface,2026-06-19,16:30,women,atp_wta,unknown,missing,Wta Singles,,,,,,,Nottingham,WTA Nottingham - Quarter-finals,wta singles nottingham wta nottingham   quarter finals 2215,Nottingham,WTA Nottingham - Quarter-finals,A. Li - V. Golubic,V. Golubic,A. Li,away,Away,2.0742,2.0742,2.1,2.18,Pncl,0.48211359,blend_70_30,,,,,12,12,0,,,525,2997,women:api:525,women:api:2997,women:sackmann:203530,women:sackmann:215983,mapped,0.8,0.6,0.2,0.7,0.7,0.0,0.6,0.4,0.2,2.4,1.3,1.1,1,0,1,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:55.823715+02:00
8c936e231a98fbcfb5d9ec4015acbdfa,pending,NO_BET,none,unknown_surface,2026-06-19,13:30,women,atp_wta,unknown,missing,Wta Singles,,,,,,,Nottingham,WTA Nottingham - Quarter-finals,wta singles nottingham wta nottingham   quarter finals 2215,Nottingham,WTA Nottingham - Quarter-finals,Ka. Pliskova - T. Gibson,Ka. Pliskova,T. Gibson,home,Home,1.6092,1.6092,1.62,1.64,Pncl,0.6214268,blend_70_30,,,,,12,12,0,,,517,3326,women:api:517,women:api:3326,women:sackmann:201662,women:sackmann:221883,mapped,0.6,0.4,0.2,0.7,0.4,0.3,0.4,-0.3,0.7,0.2,-1.0,1.2,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:57.808664+02:00
da41a80a04173763ce684dc47983796d,pending,NO_BET,none,unknown_surface,2026-06-19,13:30,women,atp_wta,unknown,missing,Wta Singles,,,,,,,Nottingham,WTA Nottingham - Quarter-finals,wta singles nottingham wta nottingham   quarter finals 2215,Nottingham,WTA Nottingham - Quarter-finals,Ka. Pliskova - T. Gibson,T. Gibson,Ka. Pliskova,away,Away,2.2892,2.2892,2.3,2.37,bet365,0.43683383,blend_70_30,,,,,12,12,0,,,3326,517,women:api:3326,women:api:517,women:sackmann:221883,women:sackmann:201662,mapped,0.4,0.6,-0.2,0.4,0.7,-0.3,-0.3,0.4,-0.7,-1.0,0.2,-1.2,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:27:57.808725+02:00
